Symbol,Signal Date,Entry Date,Entry Price,Exit Date,Exit Price,Exit Reason,Return %,Equity at Entry,Shares,PnL,Return on position %
GENESYS.NS,2025-12-29,2025-12-30,425.0,2025-12-31,440.0,RSI cross up,-3.53,980403.5933999916,230,-3450.0,-3.53
VESUVIUS.NS,2025-12-29,2025-12-30,472.7,2026-01-01,480.6,RSI cross up,-1.67,976953.5933999916,206,-1627.4,-1.67
DLINKINDIA.NS,2025-12-29,2025-12-30,422.3,2026-01-05,431.05,RSI cross up,-2.07,975326.1933999916,230,-2012.5,-2.07
IRB.NS,2025-12-29,2025-12-30,20.81,2025-12-31,21.095,RSI cross up,-1.37,973313.6933999916,4677,-1332.95,-1.37
BIOCON.NS,2025-12-29,2025-12-30,390.9,2026-01-01,393.0,RSI cross up,-0.54,971980.7483999917,248,-520.8,-0.54
BLSE.NS,2025-12-29,2025-12-30,205.89,2026-03-24,155.0,CE BUY,24.72,971459.9483999916,471,23969.19,24.72
GEEKAYWIRE.NS,2025-12-29,2025-12-30,31.46,2025-12-31,32.2,RSI cross up,-2.35,995429.1383999916,3164,-2341.36,-2.35
BALAJEE.NS,2025-12-29,2025-12-30,40.18,2026-01-05,40.8,RSI cross up,-1.54,993087.7783999916,2471,-1532.02,-1.54
REMSONSIND.NS,2025-12-29,2025-12-30,121.1,2026-01-05,126.32,RSI cross up,-4.31,991555.7583999916,818,-4269.96,-4.31
SBILIFE.NS,2025-12-29,2025-12-30,2009.8,2026-01-01,2034.9,RSI cross up,-1.25,987285.7983999916,49,-1229.9,-1.25
DSSL.NS,2025-12-30,2025-12-31,974.0,2026-01-01,1025.0,RSI cross up,-5.24,986055.8983999916,101,-5151.0,-5.24
COROMANDEL.NS,2025-12-30,2025-12-31,2253.0,2026-01-14,2350.0,RSI cross up,-4.31,980904.8983999916,43,-4171.0,-4.31
CASTROLIND.NS,2025-12-30,2025-12-31,189.64,2026-01-01,193.3,RSI cross up,-1.93,976733.8983999916,515,-1884.9,-1.93
MAANALU.NS,2025-12-30,2025-12-31,154.0,2026-01-01,163.7,RSI cross up,-6.3,974848.9983999915,633,-6140.1,-6.3
BAYERCROP.NS,2025-12-30,2025-12-31,4559.2002,2026-01-01,4558.0,RSI cross up,0.03,968708.8983999916,21,25.2,0.03
WOCKPHARMA.NS,2025-12-30,2025-12-31,1381.0,2026-01-01,1438.0,RSI cross up,-4.13,968734.1025999916,70,-3990.0,-4.13
MUKTAARTS.NS,2025-12-30,2025-12-31,63.8,2026-01-01,62.0,RSI cross up,2.82,964744.1025999916,1512,2721.6,2.82
OBEROIRLTY.NS,2025-12-30,2025-12-31,1640.0,2026-01-01,1677.0,RSI cross up,-2.26,967465.7025999916,58,-2146.0,-2.26
CORALFINAC.NS,2025-12-30,2025-12-31,40.4,2026-01-01,40.72,RSI cross up,-0.79,965319.7025999916,2389,-764.48,-0.79
GPTHEALTH.NS,2025-12-30,2025-12-31,140.6,2026-01-05,141.84,RSI cross up,-0.88,964555.2225999916,686,-850.64,-0.88
RKSWAMY.NS,2025-12-31,2026-01-01,111.0,2026-01-15,110.56,RSI cross up,0.4,963704.5825999916,868,381.92,0.4
STARTECK.NS,2025-12-31,2026-01-01,292.05,2026-01-02,295.5,RSI cross up,-1.18,964086.5025999916,330,-1138.5,-1.18
LGHL.NS,2025-12-31,2026-01-01,286.3,2026-01-02,297.95,RSI cross up,-4.07,962948.0025999916,336,-3914.4,-4.07
GRINDWELL.NS,2025-12-31,2026-01-01,1565.0,2026-01-06,1571.2,RSI cross up,-0.4,959033.6025999916,61,-378.2,-0.4
PRECAM.NS,2025-12-31,2026-01-01,166.62,2026-01-02,173.79,RSI cross up,-4.3,958655.4025999916,575,-4122.75,-4.3
VTL.NS,2025-12-31,2026-01-01,437.55,2026-02-02,452.2,RSI cross up,-3.35,954532.6525999916,218,-3193.7,-3.35
INDOUS.NS,2025-12-31,2026-01-01,124.0,2026-01-05,124.45,RSI cross up,-0.36,951338.9525999917,767,-345.15,-0.36
REGENCERAM.NS,2025-12-31,2026-01-01,46.36,2026-01-05,47.45,RSI cross up,-2.35,950993.8025999917,2051,-2235.59,-2.35
IDEA.NS,2025-12-31,2026-01-01,11.2,2026-01-02,11.72,RSI cross up,-4.64,948758.2125999917,8471,-4404.92,-4.64
SHYAMTEL.NS,2025-12-31,2026-01-01,11.63,2026-01-08,12.18,RSI cross up,-4.73,944353.2925999917,8119,-4465.45,-4.73
SAKHTISUG.NS,2026-01-01,2026-01-02,19.05,2026-01-05,19.02,RSI cross up,0.16,939887.8425999917,4933,147.99,0.16
KFINTECH.NS,2026-01-01,2026-01-02,1083.6,2026-01-05,1088.9,RSI cross up,-0.49,940035.8325999917,86,-455.8,-0.49
SILVERTUC.NS,2026-01-01,2026-01-02,117.9,2026-04-09,130.0,RSI cross up,-10.26,939580.0325999917,796,-9631.6,-10.26
LTTS.NS,2026-01-01,2026-01-02,4384.8999,2026-01-09,4401.1001,RSI cross up,-0.37,929948.4325999917,21,-340.2,-0.37
DREAMFOLKS.NS,2026-01-01,2026-01-02,107.43,2026-01-05,107.55,RSI cross up,-0.11,929608.2283999916,865,-103.8,-0.11
RAJSREESUG.NS,2026-01-01,2026-01-02,34.4,2026-02-11,31.87,RSI cross up,7.35,929504.4283999916,2702,6836.06,7.35
GENESYS.NS,2026-01-01,2026-01-02,424.25,2026-01-05,429.1,RSI cross up,-1.14,936340.4883999915,220,-1067.0,-1.14
PREMIERPOL.NS,2026-01-01,2026-01-02,41.2,2026-01-05,42.49,RSI cross up,-3.13,935273.4883999915,2270,-2928.3,-3.13
VHLTD.NS,2026-01-01,2026-01-02,134.8,2026-01-05,140.29,RSI cross up,-4.07,932345.1883999915,691,-3793.59,-4.07
GNFC.NS,2026-01-01,2026-01-02,491.05,2026-01-05,493.55,RSI cross up,-0.51,928551.5983999915,189,-472.5,-0.51
ALLDIGI.NS,2026-01-02,2026-01-05,841.1,2026-01-29,860.0,RSI cross up,-2.25,928079.0983999915,110,-2079.0,-2.25
EMKAY.NS,2026-01-02,2026-01-05,288.0,2026-01-06,294.0,RSI cross up,-2.08,926000.0983999915,321,-1926.0,-2.08
ATL.NS,2026-01-02,2026-01-05,28.0,2026-02-12,26.5,RSI cross up,5.36,924074.0983999915,3300,4950.0,5.36
BRNL.NS,2026-01-02,2026-01-05,22.2,2026-01-08,22.5,RSI cross up,-1.35,929024.0983999915,4184,-1255.2,-1.35
GRPLTD.NS,2026-01-02,2026-01-05,1735.1,2026-01-09,1812.1,RSI cross up,-4.44,927768.8983999916,53,-4081.0,-4.44
PGHH.NS,2026-01-02,2026-01-05,12914.0,2026-01-06,12956.0,RSI cross up,-0.33,923687.8983999916,7,-294.0,-0.33
UYFINCORP.NS,2026-01-02,2026-01-05,14.5,2026-01-06,14.67,RSI cross up,-1.17,923393.8983999916,6368,-1082.56,-1.17
AMJLAND.NS,2026-01-02,2026-01-05,51.37,2026-04-06,37.8,RSI cross up,26.42,922311.3383999915,1795,24358.15,26.42
ASIANHOTNR.NS,2026-01-02,2026-01-05,329.05,2026-01-06,321.05,RSI cross up,2.43,946669.4883999915,287,2296.0,2.43
ICIL.NS,2026-01-02,2026-01-05,279.7,2026-02-04,296.0,RSI cross up,-5.83,948965.4883999915,339,-5525.7,-5.83
MEDICAMEQ.NS,2026-01-05,2026-01-06,369.85,2026-01-08,399.8,RSI cross up,-8.1,943439.7883999916,255,-7637.25,-8.1
NITIRAJ.NS,2026-01-05,2026-01-06,178.04,2026-01-16,195.7,RSI cross up,-9.92,935802.5383999916,525,-9271.5,-9.92
SUNDRMFAST.NS,2026-01-05,2026-01-06,940.0,2026-01-08,952.6,RSI cross up,-1.34,926531.0383999916,98,-1234.8,-1.34
KIRIINDUS.NS,2026-01-05,2026-01-06,586.3,2026-04-09,402.9,CE BUY,31.28,925296.2383999915,157,28793.8,31.28
IOC.NS,2026-01-05,2026-01-06,164.7,2026-02-03,168.5,RSI cross up,-2.31,954090.0383999916,579,-2200.2,-2.31
FDC.NS,2026-01-05,2026-01-06,410.45,2026-02-11,394.8,RSI cross up,3.81,951889.8383999916,231,3615.15,3.81
ELGIEQUIP.NS,2026-01-05,2026-01-06,475.0,2026-02-04,479.1,RSI cross up,-0.86,955504.9883999916,201,-824.1,-0.86
RATNAVEER.NS,2026-01-05,2026-01-06,153.99,2026-01-14,154.7,RSI cross up,-0.46,954680.8883999917,619,-439.49,-0.46
JIOFIN.NS,2026-01-05,2026-01-06,300.1,2026-01-08,303.3,RSI cross up,-1.07,954241.3983999917,317,-1014.4,-1.07
CORDSCABLE.NS,2026-01-05,2026-01-06,184.0,2026-02-05,172.05,RSI cross up,6.49,953226.9983999917,518,6190.1,6.49
ITI.NS,2026-01-06,2026-01-07,310.0,2026-03-17,293.15,RSI cross up,5.44,959417.0983999916,309,5206.65,5.44
MAMATA.NS,2026-01-06,2026-01-07,413.2,2026-02-04,422.8,RSI cross up,-2.32,964623.7483999917,233,-2236.8,-2.32
VALIANTORG.NS,2026-01-06,2026-01-07,277.0,2026-01-08,268.1,RSI cross up,3.21,962386.9483999916,347,3088.3,3.21
NILKAMAL.NS,2026-01-06,2026-01-07,1402.3,2026-01-16,1411.5,RSI cross up,-0.66,965475.2483999917,68,-625.6,-0.66
KABRAEXTRU.NS,2026-01-06,2026-01-07,219.5,2026-01-22,199.4,CE BUY,9.16,964849.6483999917,439,8823.9,9.16
IGPL.NS,2026-01-06,2026-01-07,382.0,2026-02-11,366.0,RSI cross up,4.19,973673.5483999917,254,4064.0,4.19
DICIND.NS,2026-01-06,2026-01-07,490.0,2026-01-20,485.05,RSI cross up,1.01,977737.5483999917,199,985.05,1.01
BAYERCROP.NS,2026-01-06,2026-01-07,4501.0,2026-01-08,4542.3999,RSI cross up,-0.92,978722.5983999918,21,-869.4,-0.92
RELAXO.NS,2026-01-06,2026-01-07,400.3,2026-02-02,377.6,RSI cross up,5.67,977853.2004999918,244,5538.8,5.67
CYBERMEDIA.NS,2026-01-06,2026-01-07,17.36,2026-01-08,17.17,RSI cross up,1.09,983392.0004999918,5664,1076.16,1.09
BLUEDART.NS,2026-01-07,2026-01-08,5509.0,2026-01-29,5530.0,RSI cross up,-0.38,984468.1604999918,17,-357.0,-0.38
AVG.NS,2026-01-07,2026-01-08,186.5,2026-01-09,183.1,RSI cross up,1.82,984111.1604999918,527,1791.8,1.82
ICICIGI.NS,2026-01-07,2026-01-08,1966.0,2026-02-11,1923.0,RSI cross up,2.19,985902.9604999919,50,2150.0,2.19
DGCONTENT.NS,2026-01-07,2026-01-08,32.84,2026-01-09,33.22,RSI cross up,-1.16,988052.9604999919,3008,-1143.04,-1.16
BRIGADE.NS,2026-01-07,2026-01-08,882.0,2026-02-05,787.5,CE BUY,10.71,986909.9204999919,111,10489.5,10.71
UYFINCORP.NS,2026-01-07,2026-01-08,13.98,2026-02-03,13.41,RSI cross up,4.08,997399.4204999919,7134,4066.38,4.08
CIPLA.NS,2026-01-07,2026-01-08,1467.9,2026-04-24,1295.0,RSI cross up,11.78,1001465.8004999919,68,11757.2,11.78
EUREKAFORB.NS,2026-01-07,2026-01-08,606.0,2026-03-23,459.0,CE BUY,24.26,1013223.0004999918,167,24549.0,24.26
JKLAKSHMI.NS,2026-01-07,2026-01-08,772.0,2026-01-19,806.0,RSI cross up,-4.4,1037772.0004999918,134,-4556.0,-4.4
ASIANPAINT.NS,2026-01-07,2026-01-08,2795.0,2026-01-12,2826.0,RSI cross up,-1.11,1033216.0004999918,36,-1116.0,-1.11
PFS.NS,2026-01-08,2026-01-09,33.18,2026-01-29,33.66,RSI cross up,-1.45,1032100.0004999918,3110,-1492.8,-1.45
IOB.NS,2026-01-08,2026-01-09,35.55,2026-01-15,36.11,RSI cross up,-1.58,1030607.2004999918,2899,-1623.44,-1.58
ROTO.NS,2026-01-08,2026-01-09,63.86,2026-02-10,62.17,RSI cross up,2.65,1028983.7604999917,1611,2722.59,2.65
ZIMLAB.NS,2026-01-08,2026-01-09,68.3,2026-01-13,73.81,RSI cross up,-8.07,1031706.3504999917,1510,-8320.1,-8.07
EMAMILTD.NS,2026-01-08,2026-01-09,515.5,2026-02-06,503.3,RSI cross up,2.37,1023386.2504999917,198,2415.6,2.37
SPANDANA.NS,2026-01-08,2026-01-09,252.35,2026-01-29,250.5,RSI cross up,0.73,1025801.8504999917,406,751.1,0.73
AGARWALEYE.NS,2026-01-08,2026-01-09,500.5,2026-04-16,452.0,RSI cross up,9.69,1026552.9504999917,205,9942.5,9.69
NAUKRI.NS,2026-01-08,2026-01-09,1337.4,2026-04-09,1030.0,RSI cross up,22.98,1036495.4504999917,77,23669.8,22.98
ATULAUTO.NS,2026-01-08,2026-01-09,441.0,2026-02-04,428.1,RSI cross up,2.93,1060165.2504999917,240,3096.0,2.93
HONAUT.NS,2026-01-08,2026-01-09,33500.0,2026-01-19,33965.0,RSI cross up,-1.39,1063261.2504999917,3,-1395.0,-1.39
RHIM.NS,2026-01-09,2026-01-12,450.0,2026-01-15,460.15,RSI cross up,-2.26,1061866.2504999917,235,-2385.25,-2.26
JUSTDIAL.NS,2026-01-09,2026-01-12,716.55,2026-01-14,730.15,RSI cross up,-1.9,1059481.0004999917,147,-1999.2,-1.9
RAILTEL.NS,2026-01-09,2026-01-12,343.55,2026-01-15,352.95,RSI cross up,-2.74,1057481.8004999917,307,-2885.8,-2.74
SUNTV.NS,2026-01-09,2026-01-12,551.2,2026-01-13,558.3,RSI cross up,-1.29,1054596.0004999917,191,-1356.1,-1.29
INDOWIND.NS,2026-01-09,2026-01-12,14.6,2026-01-15,16.81,RSI cross up,-15.14,1053239.9004999916,7213,-15940.73,-15.14
NSLNISP.NS,2026-01-09,2026-01-12,41.7,2026-01-15,43.0,RSI cross up,-3.12,1037299.1704999916,2487,-3233.1,-3.12
SICALLOG.NS,2026-01-09,2026-01-12,85.0,2026-01-14,94.03,RSI cross up,-10.62,1034066.0704999916,1216,-10980.48,-10.62
NURECA.NS,2026-01-09,2026-01-12,285.0,2026-01-15,297.0,RSI cross up,-4.21,1023085.5904999917,358,-4296.0,-4.21
SUNPHARMA.NS,2026-01-09,2026-01-12,1732.1,2026-02-04,1714.9,RSI cross up,0.99,1018789.5904999917,58,997.6,0.99
VALIANTLAB.NS,2026-01-09,2026-01-12,66.5,2026-02-10,68.49,RSI cross up,-2.99,1019787.1904999916,1533,-3050.67,-2.99
AUTOIND.NS,2026-01-12,2026-01-13,73.5,2026-01-16,74.0,RSI cross up,-0.68,1016736.5204999916,1383,-691.5,-0.68
AHLEAST.NS,2026-01-12,2026-01-13,137.75,2026-01-19,139.9,RSI cross up,-1.56,1016045.0204999916,737,-1584.55,-1.56
DEEDEV.NS,2026-01-12,2026-01-13,216.54,2026-02-03,211.0,RSI cross up,2.56,1014460.4704999916,468,2592.72,2.56
ACL.NS,2026-01-12,2026-01-13,68.6,2026-04-08,52.03,CE BUY,24.15,1017053.1904999915,1482,24556.74,24.15
TIPSFILMS.NS,2026-01-12,2026-01-13,418.4,2026-01-14,409.35,RSI cross up,2.16,1041609.9304999915,248,2244.4,2.16
AWHCL.NS,2026-01-12,2026-01-13,467.95,2026-01-19,530.0,RSI cross up,-13.26,1043854.3304999915,223,-13837.15,-13.26
HEG.NS,2026-01-12,2026-01-13,580.0,2026-01-19,577.0,RSI cross up,0.52,1030017.1804999915,177,531.0,0.52
BSOFT.NS,2026-01-12,2026-01-13,415.05,2026-01-14,426.0,RSI cross up,-2.64,1030548.1804999915,248,-2715.6,-2.64
NATCOPHARM.NS,2026-01-12,2026-01-13,866.0,2026-01-15,891.95,RSI cross up,-3.0,1027832.5804999915,118,-3062.1,-3.0
SAHYADRI.NS,2026-01-12,2026-01-13,246.6,2026-01-30,250.95,RSI cross up,-1.76,1024770.4804999916,415,-1805.25,-1.76
DHANBANK.NS,2026-01-13,2026-01-14,24.8,2026-01-15,25.26,RSI cross up,-1.85,1022965.2304999916,4124,-1897.04,-1.85
BLISSGVS.NS,2026-01-13,2026-01-14,164.0,2026-01-19,172.5,RSI cross up,-5.18,1021068.1904999915,622,-5287.0,-5.18
RHL.NS,2026-01-13,2026-01-14,206.53,2026-02-11,203.0,RSI cross up,1.71,1015781.1904999915,491,1733.23,1.71
MAGNUM.NS,2026-01-13,2026-01-14,21.93,2026-01-30,21.89,RSI cross up,0.18,1017514.4204999915,4639,185.56,0.18
IRISDOREME.NS,2026-01-13,2026-01-14,32.75,2026-02-02,33.28,RSI cross up,-1.62,1017699.9804999914,3107,-1646.71,-1.62
AUBANK.NS,2026-01-13,2026-01-14,964.0,2026-01-19,1025.0,RSI cross up,-6.33,1016053.2704999915,105,-6405.0,-6.33
RBZJEWEL.NS,2026-01-13,2026-01-14,141.7,2026-02-04,144.72,RSI cross up,-2.13,1009648.2704999915,712,-2150.24,-2.13
SURYODAY.NS,2026-01-13,2026-01-14,139.66,2026-01-19,140.0,RSI cross up,-0.24,1007498.0304999915,721,-245.14,-0.24
GSPL.NS,2026-01-13,2026-01-14,298.5,2026-01-16,305.8,RSI cross up,-2.45,1007252.8904999915,337,-2460.1,-2.45
MAYURUNIQ.NS,2026-01-13,2026-01-14,489.3,2026-01-19,494.5,RSI cross up,-1.06,1004792.7904999915,205,-1066.0,-1.06
KALYANKJIL.NS,2026-01-14,2026-01-15,480.4,2026-02-10,441.0,RSI cross up,8.2,1003726.7904999915,208,8195.2,8.2
VSTL.NS,2026-01-14,2026-01-15,129.38,2026-03-13,110.6,RSI cross up,14.52,1011921.9904999915,782,14685.96,14.52
LGBBROSLTD.NS,2026-01-14,2026-01-15,1859.9,2026-02-04,1852.5,CE BUY,0.4,1026607.9504999914,55,407.0,0.4
JAMNAAUTO.NS,2026-01-14,2026-01-15,126.68,2026-01-19,126.61,RSI cross up,0.06,1027014.9504999914,810,56.7,0.06
SANSERA.NS,2026-01-14,2026-01-15,1778.2,2026-01-19,1846.0,RSI cross up,-3.81,1027071.6504999914,57,-3864.6,-3.81
COLPAL.NS,2026-01-14,2026-01-15,2092.3,2026-01-19,2101.3,RSI cross up,-0.43,1023207.0504999914,48,-432.0,-0.43
CARERATING.NS,2026-01-14,2026-01-16,1603.7,2026-01-19,1594.0,RSI cross up,0.6,1022775.0504999914,63,611.1,0.6
TVSSCS.NS,2026-01-14,2026-01-16,105.47,2026-02-05,102.1,RSI cross up,3.2,1023386.1504999914,970,3268.9,3.2
TATATECH.NS,2026-01-14,2026-01-16,647.95,2026-01-19,639.25,RSI cross up,1.34,1026655.0504999914,158,1374.6,1.34
TVTODAY.NS,2026-01-14,2026-01-16,135.35,2026-02-11,131.18,RSI cross up,3.08,1028029.6504999914,759,3165.03,3.08
MANORG.NS,2026-01-14,2026-01-16,465.95,2026-02-03,478.3,RSI cross up,-2.65,1031194.6804999914,221,-2729.35,-2.65
21STCENMGM.NS,2026-01-14,2026-01-16,43.76,2026-02-09,41.11,CE BUY,6.06,1028465.3304999914,2350,6227.5,6.06
SOMANYCERA.NS,2026-01-14,2026-01-16,400.6,2026-01-19,405.0,RSI cross up,-1.1,1034692.8304999914,258,-1135.2,-1.1
SSWL.NS,2026-01-14,2026-01-16,197.12,2026-02-02,206.45,RSI cross up,-4.73,1033557.6304999915,524,-4888.92,-4.73
HPIL.NS,2026-01-14,2026-01-16,135.01,2026-01-27,135.99,RSI cross up,-0.73,1028668.7104999914,761,-745.78,-0.73
DGCONTENT.NS,2026-01-14,2026-01-16,31.0,2026-02-13,28.0,RSI cross up,9.68,1027922.9304999914,3315,9945.0,9.68
APOLLOPIPE.NS,2026-01-16,2026-01-19,283.0,2026-02-09,315.95,RSI cross up,-11.64,1037867.9304999914,366,-12059.7,-11.64
VARDHACRLC.NS,2026-01-16,2026-01-19,37.95,2026-02-02,37.34,RSI cross up,1.61,1025808.2304999914,2703,1648.83,1.61
TATACHEM.NS,2026-01-16,2026-01-19,754.0,2026-02-02,740.25,RSI cross up,1.82,1027457.0604999914,136,1870.0,1.82
SUNCLAY.NS,2026-01-16,2026-01-19,1239.9,2026-01-20,1245.0,RSI cross up,-0.41,1029327.0604999914,83,-423.3,-0.41
INDOAMIN.NS,2026-01-16,2026-01-19,123.72,2026-02-05,120.7,RSI cross up,2.44,1028903.7604999914,831,2509.62,2.44
SIS.NS,2026-01-16,2026-01-19,330.05,2026-01-20,329.5,RSI cross up,0.17,1031413.3804999914,312,171.6,0.17
MOIL.NS,2026-01-16,2026-01-19,341.25,2026-01-28,353.05,RSI cross up,-3.46,1031584.9804999913,302,-3563.6,-3.46
VHLTD.NS,2026-01-16,2026-01-19,139.5,2026-01-27,143.4,RSI cross up,-2.8,1028021.3804999914,736,-2870.4,-2.8
SMCGLOBAL.NS,2026-01-16,2026-01-19,83.45,2026-02-06,86.95,RSI cross up,-4.19,1025150.9804999913,1228,-4298.0,-4.19
HINDOILEXP.NS,2026-01-16,2026-01-19,148.31,2026-01-29,153.66,RSI cross up,-3.61,1020852.9804999913,688,-3680.8,-3.61
DELTACORP.NS,2026-01-19,2026-01-20,67.9,2026-02-09,65.99,RSI cross up,2.81,1017172.1804999913,1498,2861.18,2.81
TIPSMUSIC.NS,2026-01-19,2026-01-20,523.8,2026-01-21,542.55,RSI cross up,-3.58,1020033.3604999913,194,-3637.5,-3.58
REPCOHOME.NS,2026-01-19,2026-01-20,402.75,2026-02-04,404.2,RSI cross up,-0.36,1016395.8604999913,252,-365.4,-0.36
JSWENERGY.NS,2026-01-19,2026-01-20,486.35,2026-01-23,492.0,RSI cross up,-1.16,1016030.4604999913,208,-1175.2,-1.16
LYKALABS.NS,2026-01-19,2026-01-20,75.5,2026-02-11,72.88,RSI cross up,3.47,1014855.2604999914,1344,3521.28,3.47
THOMASCOTT.NS,2026-01-19,2026-01-20,343.5,2026-02-10,345.0,RSI cross up,-0.44,1018376.5404999914,296,-444.0,-0.44
GOACARBON.NS,2026-01-19,2026-01-20,386.75,2026-01-28,383.7,RSI cross up,0.79,1017932.5404999914,263,802.15,0.79
PURVA.NS,2026-01-19,2026-01-20,238.2,2026-02-04,235.98,RSI cross up,0.93,1018734.6904999914,427,947.94,0.93
ICICIBANK.NS,2026-01-19,2026-01-20,1374.7,2026-01-30,1368.2,RSI cross up,0.47,1019682.6304999914,74,481.0,0.47
ORTINGLOBE.NS,2026-01-19,2026-01-20,13.15,2026-02-10,13.49,RSI cross up,-2.59,1020163.6304999914,7757,-2637.38,-2.59
GESHIP.NS,2026-01-20,2026-01-21,1074.7,2026-01-23,1115.0,RSI cross up,-3.75,1017526.2504999914,94,-3788.2,-3.75
IIFLCAPS.NS,2026-01-20,2026-01-21,344.15,2026-04-16,300.9,RSI cross up,12.57,1013738.0504999914,294,12715.5,12.57
AMBUJACEM.NS,2026-01-20,2026-01-21,534.0,2026-02-05,536.0,CE BUY,-0.37,1026453.5504999914,192,-384.0,-0.37
UNIVASTU.NS,2026-01-20,2026-01-21,66.3,2026-02-10,66.2,RSI cross up,0.15,1026069.5504999914,1547,154.7,0.15
CONCOR.NS,2026-01-20,2026-01-21,498.0,2026-01-30,490.6,RSI cross up,1.49,1026224.2504999914,206,1524.4,1.49
LOKESHMACH.NS,2026-01-20,2026-01-21,163.99,2026-01-29,169.0,RSI cross up,-3.06,1027748.6504999914,626,-3136.26,-3.06
SASTASUNDR.NS,2026-01-20,2026-01-21,297.0,2026-04-30,284.25,RSI cross up,4.29,1024612.3904999914,344,4386.0,4.29
NMDC.NS,2026-01-20,2026-01-21,78.41,2026-01-29,81.8,RSI cross up,-4.32,1028998.3904999914,1312,-4447.68,-4.32
GUJGASLTD.NS,2026-01-20,2026-01-21,389.7,2026-01-23,410.0,RSI cross up,-5.21,1024550.7104999913,262,-5318.6,-5.21
KRITINUT.NS,2026-01-20,2026-01-21,70.0,2026-01-23,72.62,RSI cross up,-3.74,1019232.1104999913,1456,-3814.72,-3.74
LINDEINDIA.NS,2026-01-21,2026-01-22,5937.0,2026-01-23,5981.5,RSI cross up,-0.75,1015417.3904999914,17,-756.5,-0.75
KSOLVES.NS,2026-01-21,2026-01-22,280.0,2026-01-23,285.0,RSI cross up,-1.79,1014660.8904999914,362,-1810.0,-1.79
EIFFL.NS,2026-01-21,2026-01-22,257.0,2026-04-07,243.0,RSI cross up,5.45,1012850.8904999914,394,5516.0,5.45
ONEPOINT.NS,2026-01-21,2026-01-22,52.25,2026-04-08,48.0,RSI cross up,8.13,1018366.8904999914,1949,8283.25,8.13
PFC.NS,2026-01-21,2026-01-22,360.2,2026-01-23,365.0,RSI cross up,-1.33,1026650.1404999914,285,-1368.0,-1.33
MANAKSIA.NS,2026-01-21,2026-01-22,62.5,2026-01-23,66.8,RSI cross up,-6.88,1025282.1404999914,1640,-7052.0,-6.88
CTE.NS,2026-01-21,2026-01-22,37.1,2026-02-09,36.66,RSI cross up,1.19,1018230.1404999914,2744,1207.36,1.19
DOLPHIN.NS,2026-01-21,2026-01-22,419.35,2026-01-28,447.0,RSI cross up,-6.59,1019437.5004999914,243,-6718.95,-6.59
APLAPOLLO.NS,2026-01-21,2026-01-22,1899.0,2026-01-23,2000.0,RSI cross up,-5.32,1012718.5504999914,53,-5353.0,-5.32
LEXUS.NS,2026-01-21,2026-01-22,25.06,2026-02-09,27.99,RSI cross up,-11.69,1007365.5504999914,4019,-11775.67,-11.69
NITIRAJ.NS,2026-01-22,2026-01-23,178.01,2026-01-29,189.95,RSI cross up,-6.71,995589.8804999914,559,-6674.46,-6.71
NURECA.NS,2026-01-22,2026-01-23,290.6,2026-02-23,286.1,RSI cross up,1.55,988915.4204999914,340,1530.0,1.55
MAHESHWARI.NS,2026-01-22,2026-01-23,44.9,2026-02-06,55.03,RSI cross up,-22.56,990445.4204999914,2205,-22336.65,-22.56
IONEXCHANG.NS,2026-01-22,2026-01-23,352.2,2026-01-28,352.65,RSI cross up,-0.13,968108.7704999914,274,-123.3,-0.13
THANGAMAYL.NS,2026-01-22,2026-01-23,3670.7,2026-02-10,3701.0,CE BUY,-0.83,967985.4704999913,26,-787.8,-0.83
5PAISA.NS,2026-01-23,2026-01-27,340.55,2026-01-28,343.4,RSI cross up,-0.84,967197.6704999913,284,-809.4,-0.84
AAATECH.NS,2026-01-23,2026-01-27,103.5,2026-02-12,107.49,RSI cross up,-3.86,966388.2704999913,933,-3722.67,-3.86
ASIANTILES.NS,2026-01-23,2026-01-27,69.15,2026-02-04,73.36,RSI cross up,-6.09,962665.6004999912,1392,-5860.32,-6.09
MIDHANI.NS,2026-01-23,2026-01-27,332.0,2026-01-28,341.0,RSI cross up,-2.71,956805.2804999913,288,-2592.0,-2.71
CRISIL.NS,2026-01-23,2026-01-27,4481.5,2026-01-29,4602.1001,RSI cross up,-2.69,954213.2804999913,21,-2532.6,-2.69
AXISBANK.NS,2026-01-23,2026-01-27,1288.8,2026-01-28,1348.0,RSI cross up,-4.59,951680.6783999912,73,-4321.6,-4.59
MCX.NS,2026-01-23,2026-01-27,2385.0,2026-01-28,2488.0,RSI cross up,-4.32,947359.0783999913,39,-4017.0,-4.32
DSSL.NS,2026-01-23,2026-01-27,940.0,2026-02-04,964.8,RSI cross up,-2.64,943342.0783999913,100,-2480.0,-2.64
DCM.NS,2026-01-23,2026-01-27,87.0,2026-02-11,88.5,RSI cross up,-1.72,940862.0783999913,1081,-1621.5,-1.72
CYIENT.NS,2026-01-23,2026-01-27,1085.0,2026-02-02,1140.1,RSI cross up,-5.08,939240.5783999913,86,-4738.6,-5.08
MIRCELECTR.NS,2026-01-27,2026-01-28,29.59,2026-01-29,31.5,RSI cross up,-6.45,934501.9783999913,3158,-6031.78,-6.45
CREDITACC.NS,2026-01-27,2026-01-28,1329.9,2026-02-05,1342.0,RSI cross up,-0.91,928470.1983999913,69,-834.9,-0.91
